timestamp, cylinder_number,customer,job_number,grain_screened,ink_color,proof_on_ctd_ink,blade_mfg,cylinder_division,paper_type,ink_type,direct_steam,solvent_type,type_on_cylinder,press_type,press,unit_number,cylinder_size,paper_mil_location,plating_tank,proof_cut,viscosity,caliper,ink_temperature,humify,roughness,blade_pressure,varnish_pct,press_speed,ink_pct,solvent_pct,ESA_Voltage,ESA_Amperage,wax,hardener,roller_durometer,current_density,anode_spac_ratio,chrome_content,band_type,missing_cells_in_row
19900710,M332,MODMAT,47104,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Albert70,802,7,CATALOG,NorthUS,1911.0,30.0,56.0,0.433,16.0,70.0,?,60.0,21.8,1400.0,45.4,32.8,0.0,0.0,3.0,0.9,40.0,40.0,96.8,100.0,noband,1
19900710,T234,MASSEY,36784,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,YES,WoodHoe70,815,9,CATALOG,NorthUS,1910.0,37.5,56.0,0.3,14.0,82.0,0.625,28.0,0.0,1700.0,58.8,41.2,2.0,0.0,2.5,0.5,40.0,35.0,100.0,100.0,noband,0
19900710,M39,MODMAT,47104,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,YES,Motter70,813,5,CATALOG,NorthUS,1911.0,50.0,56.0,0.33299999999999996,14.6,74.0,0.75,?,7.5,1400.0,53.8,38.7,0.0,4.0,2.4,0.8,40.0,40.0,96.8,100.0,noband,1
19900710,F450,MODMAT,47104,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,YES,Motter70,813,1,CATALOG,NorthUS,1911.0,57.5,56.0,0.5,13.8,73.0,0.75,?,4.4,1400.0,52.7,42.9,0.0,0.0,2.0,0.5,40.0,40.0,96.8,100.0,noband,1
19900706,X281,AMES,34583,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,827,2,TABLOID,CANADIAN,1911.0,45.0,55.0,0.2,14.0,73.0,0.75,30.0,0.0,2100.0,61.1,38.9,0.0,0.0,2.5,0.8,33.0,40.0,96.8,100.0,band,0
19900710,X346,HILLS,34714,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,824,9,TABLOID,CANADIAN,1911.0,30.0,56.0,0.2,14.7,87.0,0.875,20.0,0.0,2150.0,58.8,41.2,12.0,0.0,1.5,0.6,30.0,40.0,96.8,100.0,noband,0
19900710,X235,HILLS,34714,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,824,2,TABLOID,CANADIAN,1910.0,40.0,56.0,0.33299999999999996,15.3,86.0,0.8125,32.0,0.0,2150.0,58.8,41.2,12.0,0.0,2.2,0.8,30.0,35.0,100.0,100.0,noband,0
19900710,B125,MODMAT,47104,YES,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter70,813,10,CATALOG,NorthUS,1911.0,55.0,56.0,0.4,15.0,87.0,0.75,?,0.0,1250.0,62.5,37.5,0.0,0.0,2.5,1.0,40.0,40.0,96.8,100.0,noband,1
19900710,T280,MODMAT,47104,YES,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter70,813,9,CATALOG,NorthUS,1911.0,55.0,56.0,0.4,15.0,93.0,0.75,?,0.0,1250.0,62.5,37.5,0.0,0.0,2.5,1.0,40.0,40.0,96.8,100.0,noband,1
19900726,T8,REI,36644,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,NO,WoodHoe70,816,2,CATALOG,NorthUS,1911.0,60.0,56.0,0.3,16.0,87.0,0.625,26.0,10.5,1450.0,50.5,39.0,3.0,0.0,3.0,1.3,40.0,40.0,93.75,100.0,band,0
19900727,F257,REI,36644,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,2,CATALOG,NorthUS,1910.0,60.0,53.0,0.3,18.0,103.0,0.625,50.0,22.1,1600.0,41.0,36.9,0.0,0.0,3.0,0.7,40.0,35.0,105.2,100.0,noband,0
19900726,F261,REI,36644,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,7,CATALOG,NorthUS,1910.0,57.5,53.0,0.36700000000000005,14.5,70.0,0.625,58.0,20.2,1600.0,42.0,37.8,3.0,0.0,3.0,1.0,40.0,35.0,105.2,100.0,noband,0
19900723,F264,USCAV,35683,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,7,CATALOG,NorthUS,1911.0,62.5,61.0,0.3,14.0,85.0,0.75,50.0,3.5,1660.0,56.8,39.7,2.0,0.0,3.0,1.0,32.0,40.0,93.75,100.0,noband,0
19900723,F294,USCAV,35683,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,2,CATALOG,NorthUS,1910.0,65.0,61.0,0.36700000000000005,14.8,80.0,0.375,45.0,19.5,1660.0,42.4,38.1,0.0,0.0,3.0,1.0,32.0,35.0,105.2,100.0,noband,0
19900723,X232,ECKERDS,34685,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,828,2,TABLOID,CANADIAN,1911.0,50.0,61.0,0.267,14.2,88.0,1.0,29.0,0.0,2350.0,52.6,47.4,?,0.0,2.5,1.1,30.0,40.0,93.75,100.0,noband,1
19900723,X750,ECKERDS,34685,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,828,10,TABLOID,CANADIAN,1910.0,50.0,61.0,0.33299999999999996,13.0,72.0,1.0,41.0,0.0,2350.0,58.8,41.2,?,0.0,2.0,1.0,30.0,35.0,105.2,100.0,noband,1
19900723,X351,ROSES,34894,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,Motter94,821,2,TABLOID,CANADIAN,1910.0,45.0,61.0,0.4,14.0,78.0,0.75,20.0,25.6,2100.0,42.7,31.7,0.0,0.0,2.5,0.8,30.0,35.0,105.2,100.0,noband,0
19900723,X25,ROSES,34894,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,821,7,TABLOID,CANADIAN,1910.0,50.0,61.0,0.33299999999999996,13.1,70.0,0.75,25.0,21.7,2100.0,41.7,36.6,5.0,0.0,2.5,0.8,30.0,35.0,105.2,100.0,noband,0
19900620,O7,TARGET,34547,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,?,Motter94,827,2,SPIEGEL,CANADIAN,1910.0,32.5,54.0,0.267,15.5,78.0,1.0,25.0,0.0,1900.0,58.8,41.2,10.0,0.0,2.5,0.5,30.0,35.0,93.3,100.0,noband,1
19900620,O15,TARGET,34547,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,?,Motter94,827,9,SPIEGEL,CANADIAN,1910.0,32.5,54.0,0.5,15.5,78.0,1.0,25.0,0.0,1900.0,58.8,41.2,10.0,0.0,1.4,0.8,30.0,35.0,103.2,100.0,noband,1
19900719,X753,WARDS,36066,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,827,9,TABLOID,CANADIAN,1911.0,40.0,54.0,0.2,15.0,72.0,0.75,35.0,0.0,2500.0,58.5,41.5,0.0,0.0,2.1,1.1,30.0,40.0,100.0,100.0,noband,0
19900719,X823,WARDS,36066,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,827,2,TABLOID,CANADIAN,1911.0,40.0,54.0,0.36700000000000005,15.0,78.0,0.75,20.0,0.0,2500.0,61.1,38.9,0.0,0.0,2.5,0.7,30.0,40.0,100.0,100.0,noband,0
19900718,X60,WARDS,36066,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,824,9,TABLOID,CANADIAN,1910.0,45.0,54.0,0.2,15.0,80.0,0.8125,20.0,0.0,2000.0,58.8,41.2,0.0,0.0,1.5,0.6,33.0,35.0,111.1,100.0,noband,0
19900806,J40,WALMART,34493,?,KEY,YES,BENTON,GALLATIN,COATED,UNCOATED,NO,LINE,NO,WoodHoe70,816,9,TABLOID,?,1910.0,?,51.0,0.16699999999999998,16.0,75.0,0.5,30.0,0.0,1800.0,58.8,41.2,0.0,0.0,2.1,1.0,30.0,35.0,100.0,100.0,band,3
19900730,X153,ROSES,34896,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,828,2,TABLOID,NorthUS,1910.0,40.0,54.0,0.4,15.2,88.0,0.875,?,5.9,2300.0,49.5,44.6,8.0,0.0,2.5,1.0,33.0,35.0,111.1,100.0,noband,1
19900730,X272,ROSES,34896,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,828,9,TABLOID,NorthUS,1910.0,40.0,54.0,0.33299999999999996,14.7,90.0,0.875,?,0.0,2300.0,52.6,47.4,4.0,0.0,3.0,1.1,33.0,35.0,111.1,100.0,noband,1
19900730,F131,DOWNS,23050,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,2,CATALOG,NorthUS,1910.0,57.5,54.0,0.36700000000000005,16.2,79.0,0.5,23.0,19.0,1500.0,47.6,33.4,5.0,0.0,3.0,1.0,32.0,35.0,93.3,100.0,noband,0
19900727,F76,REI,36644,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,2,CATALOG,NorthUS,1910.0,60.0,53.0,0.33299999999999996,16.5,88.0,0.75,55.0,22.1,1550.0,41.0,36.9,0.0,0.0,3.0,0.8,40.0,35.0,105.1,100.0,noband,0
19900730,F383,DOWNS,23050,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,9,CATALOG,NorthUS,1910.0,55.0,54.0,0.3,15.8,79.0,0.5,30.0,12.4,1500.0,51.5,36.1,0.0,0.0,3.0,0.5,32.0,35.0,93.3,100.0,noband,0
19900727,F374,REI,36644,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,7,CATALOG,NorthUS,1910.0,60.0,53.0,0.3,14.7,70.0,0.75,50.0,20.2,1550.0,42.0,37.8,3.0,0.0,3.0,1.0,40.0,35.0,111.1,100.0,noband,0
19900801,J15,WARDS,36882,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,816,2,TABLOID,CANADIAN,1910.0,45.0,53.0,0.3,15.2,78.0,1.0,?,13.3,2150.0,51.0,35.7,2.0,0.0,2.5,1.1,30.0,35.0,111.1,100.0,noband,1
19900811,J38,WARDS,36882,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,816,9,TABLOID,CANADIAN,1910.0,35.0,53.0,0.267,14.7,80.0,1.0,?,5.5,2150.0,55.6,38.9,0.0,0.0,2.5,0.4,30.0,35.0,111.1,100.0,noband,1
19900804,J60,WALMART,34483,NO,KEY,YES,BENTON,GALLATIN,COATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,2,TABLOID,?,1910.0,35.0,55.0,0.5,15.0,70.0,0.5,32.0,0.0,1950.0,58.8,41.2,0.0,0.0,2.5,1.3,30.0,35.0,100.0,100.0,band,1
19900805,J60,WALMART,34493,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,WoodHoe70,816,2,TABLOID,?,1910.0,35.0,55.0,0.233,15.0,70.0,0.5,35.0,0.0,2000.0,58.8,41.2,0.0,0.0,2.5,1.5,30.0,35.0,100.0,100.0,band,1
19900811,J40,WALMART,34493,?,KEY,YES,BENTON,GALLATIN,COATED,UNCOATED,NO,LINE,NO,WoodHoe70,816,9,TABLOID,NorthUS,1910.0,?,54.0,0.33299999999999996,17.0,94.0,0.25,26.0,0.0,1900.0,56.8,43.2,0.0,0.0,2.5,0.9,30.0,35.0,100.0,100.0,noband,2
19900811,J45,WALMART,34493,NO,KEY,YES,BENTON,GALLATIN,COATED,UNCOATED,NO,LINE,NO,WoodHoe70,816,2,TABLOID,NorthUS,1911.0,?,54.0,0.2,14.0,80.0,0.3125,34.0,3.4,1900.0,56.8,39.8,0.0,0.0,2.5,1.3,30.0,40.0,106.7,100.0,noband,1
19900807,X315,AMES,34585,NO,KEY,YES,?,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,828,2,TABLOID,CANADIAN,1910.0,30.0,50.0,0.2,15.6,84.0,1.0,?,0.0,2400.0,58.8,41.2,4.0,0.0,2.5,0.9,33.0,35.0,96.8,100.0,noband,2
19900807,X766,AMES,34585,NO,KEY,YES,?,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,828,9,TABLOID,CANADIAN,1910.0,30.0,50.0,0.33299999999999996,15.8,92.0,1.0,?,0.0,2400.0,58.5,41.2,2.0,0.0,3.0,1.4,33.0,35.0,96.8,100.0,noband,2
19900810,W717,SHEPLERS,36776,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,YES,Albert70,802,7,CATALOG,NorthUS,1910.0,45.0,50.0,0.2,14.5,70.0,0.75,42.0,5.3,1700.0,52.6,42.1,0.0,0.0,3.0,0.8,40.0,45.0,100.0,100.0,noband,0
19900810,W516,SHEPLERS,36776,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,YES,Albert70,802,2,SPIEGEL,NorthUS,1910.0,40.0,50.0,0.267,13.5,75.0,0.75,45.0,0.0,1700.0,58.8,41.2,0.0,0.0,3.0,0.6,40.0,35.0,100.0,100.0,noband,0
19900809,X35,TVGUIDE,25433,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,821,7,TABLOID,NorthUS,1910.0,50.0,50.0,0.2,16.2,75.0,0.75,25.0,3.3,1850.0,54.9,41.8,2.0,0.0,2.7,0.9,40.0,35.0,100.0,100.0,noband,0
19900813,F633,DUNNS,38016,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,7,CATALOG,mideuropean,1910.0,45.0,54.0,0.33299999999999996,14.8,70.0,0.75,50.0,13.0,1420.0,54.3,32.6,0.0,0.0,3.0,0.9,28.0,35.0,106.9,100.0,noband,0
19900813,M200,DUNNS,38016,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,2,CATALOG,mideuropean,1910.0,45.0,54.0,0.233,14.3,67.0,0.75,45.0,12.3,1420.0,51.5,36.1,0.0,0.0,3.0,0.6,28.0,35.0,106.9,100.0,noband,0
19900812,R15,TARGET,34549,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,WoodHoe70,815,2,SPIEGEL,CANADIAN,1911.0,45.0,54.0,0.267,14.0,90.0,0.75,30.0,0.0,2000.0,58.8,41.2,0.0,0.0,3.0,1.0,33.0,40.0,103.3,100.0,noband,0
19900812,X65,MERVYNS,34175,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,Motter94,821,7,TABLOID,?,1910.0,30.0,54.0,0.233,15.8,68.0,0.75,25.0,6.4,2000.0,53.2,40.4,4.0,0.0,2.3,0.8,35.0,35.0,106.9,100.0,noband,1
19900813,X333,WALMART,34493,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,824,9,TABLOID,?,1910.0,30.0,54.0,0.5,13.6,70.0,0.8125,30.0,0.0,2000.0,58.8,41.2,0.0,0.0,2.3,0.9,30.0,35.0,100.0,100.0,noband,1
19900812,X282,MERVYNS,34175,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,821,2,TABLOID,?,1910.0,30.0,54.0,0.33299999999999996,16.8,71.0,0.75,25.0,18.0,2000.0,45.0,36.9,0.0,0.0,2.5,0.9,35.0,35.0,106.9,100.0,noband,1
19900813,X184,WALMART,34493,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,824,2,TABLOID,?,1910.0,30.0,54.0,0.16699999999999998,14.6,70.0,0.8125,30.0,0.0,2000.0,58.8,41.2,0.0,0.0,1.5,0.6,30.0,35.0,106.9,100.0,noband,1
19900814,R22,TARGET,34549,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,816,9,SPIEGEL,CANADIAN,1910.0,45.0,54.0,0.16699999999999998,18.0,90.0,0.5,26.0,8.3,1875.0,52.1,39.6,0.0,0.0,3.0,1.0,33.0,35.0,106.9,100.0,noband,0
19900812,R23,TARGET,34549,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,9,SPIEGEL,CANADIAN,1910.0,45.0,54.0,0.36700000000000005,15.0,100.0,0.75,33.0,2.3,2000.0,56.8,40.9,0.0,0.0,2.75,0.9,33.0,35.0,106.9,100.0,noband,0
19900819,F236,DUNNS,38016,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,1,CATALOG,?,1910.0,45.0,56.0,0.3,15.5,78.0,0.75,?,11.1,1350.0,55.5,33.3,0.0,0.0,2.2,0.9,28.0,35.0,100.0,100.0,noband,2
19900819,F38,DUNNS,38016,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,5,CATALOG,?,1911.0,45.0,56.0,0.233,16.0,64.0,0.75,?,11.1,1350.0,55.5,33.3,0.0,0.0,2.5,0.5,28.0,40.0,103.3,100.0,noband,2
19900818,X91,LAZARUS,34154,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,828,2,TABLOID,?,1910.0,45.0,56.0,0.33299999999999996,14.9,85.0,1.0,30.0,17.3,1600.0,48.1,34.6,0.0,0.0,2.8,1.0,40.0,35.0,100.0,100.0,noband,1
19900818,X132,LAZARUS,34154,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,828,10,TABLOID,CANADIAN,1910.0,30.0,56.0,0.36700000000000005,14.7,83.0,1.0,30.0,10.8,1600.0,53.8,35.5,0.0,6.0,2.6,1.2,40.0,35.0,100.0,100.0,noband,0
19900820,X377,AMES,34585,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,828,2,TABLOID,CANADIAN,1910.0,57.5,57.0,0.36700000000000005,15.3,84.0,1.0,30.0,19.0,2400.0,47.6,33.3,0.0,0.0,3.0,1.0,33.0,40.0,93.75,100.0,noband,0
19900820,X129,AMES,34585,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter94,828,10,TABLOID,CANADIAN,1910.0,57.5,57.0,?,14.2,78.0,1.0,30.0,10.5,2400.0,52.6,36.8,0.0,0.0,2.5,1.0,33.0,40.0,93.75,100.0,noband,1
19900830,T204,GALLS,38061,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,XYLOL,?,WoodHoe70,815,1,SPIEGEL,NorthUS,1911.0,47.5,49.0,0.36700000000000005,15.0,84.0,0.75,28.0,2.2,1600.0,54.3,43.5,0.0,0.0,3.0,0.9,34.0,30.0,108.1,100.0,band,1
19900831,X197,TVGUIDE,25437,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,821,7,TABLOID,NorthUS,1911.0,57.5,51.0,0.33299999999999996,15.2,70.0,0.625,25.0,11.1,1850.0,50.5,38.4,3.0,0.0,2.5,0.8,34.0,30.0,100.0,100.0,noband,0
19900831,X138,TVGUIDE,25437,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,821,2,TABLOID,NorthUS,1911.0,57.5,51.0,0.267,15.6,81.0,0.75,25.0,9.8,1850.0,49.0,41.2,0.0,0.0,2.7,0.6,34.0,30.0,100.0,100.0,noband,0
19900825,X727,AMES,38013,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,YES,Motter94,824,2,TABLOID,?,1910.0,40.0,55.0,0.5329999999999999,15.4,80.0,0.8125,30.0,10.2,2400.0,51.0,38.8,0.0,0.0,1.7,0.7,30.0,45.0,93.75,100.0,noband,1
19900825,X60,AMES,38013,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,YES,Motter94,824,9,TABLOID,?,1910.0,45.0,55.0,0.3,16.1,82.0,0.75,30.0,0.0,2400.0,58.8,41.2,0.0,0.0,2.0,0.8,30.0,45.0,93.75,100.0,noband,1
19900824,F192,COMPETITIVEDGE,34399,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,1,CATALOG,NorthUS,1911.0,40.0,54.0,0.3,15.0,70.0,?,?,10.0,?,50.0,40.0,0.0,0.0,2.5,0.8,60.0,30.0,100.0,100.0,noband,3
19900824,M254,COMPETITIVEDGE,34399,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,5,CATALOG,NorthUS,1910.0,42.5,54.0,0.3,15.0,70.0,?,?,13.4,1500.0,48.1,38.5,2.0,0.0,2.5,1.0,60.0,45.0,93.75,100.0,noband,2
19900821,I353,AUSTADS,34066,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,7,CATALOG,CANADIAN,1910.0,52.5,55.0,0.33299999999999996,14.0,70.0,0.625,55.0,7.9,1600.0,57.5,34.44,4.0,0.0,3.0,0.8,40.0,45.0,93.75,100.0,noband,0
19900821,I346,AUSTADS,34066,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Albert70,802,2,CATALOG,CANADIAN,1910.0,52.5,55.0,0.433,14.0,80.0,?,55.0,9.9,1600.0,49.5,40.6,0.0,0.0,3.0,0.5,40.0,45.0,93.75,100.0,noband,1
19900921,R6,TARGET,34551,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,WoodHoe70,815,1,SPIEGEL,CANADIAN,1910.0,35.0,72.0,0.36700000000000005,15.2,72.0,1.0,36.0,0.0,2200.0,65.2,34.8,0.0,0.0,2.5,1.0,30.0,40.0,93.6,90.0,band,0
19900921,R6,TARGET,34551,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,WoodHoe70,815,1,SPIEGEL,CANADIAN,1910.0,35.0,56.0,0.267,15.0,70.0,1.0,33.0,0.0,2350.0,65.2,34.8,0.0,0.0,2.5,1.0,30.0,40.0,93.75,90.0,band,0
19900920,G657,COLORTILE,34749,NO,KeY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,WoodHoe70,816,2,TABLOID,CANADIAN,?,?,46.0,?,16.0,72.0,0.5,32.0,0.0,1673.0,58.8,41.2,0.0,0.0,2.5,1.5,30.0,?,?,?,band,6
19900913,R7,TARGET,34551,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,WoodHoe70,815,1,SPIEGEL,CANADIAN,1910.0,40.0,60.0,0.2,15.5,73.0,0.75,28.0,0.0,1850.0,65.2,34.8,0.0,0.0,2.8,1.0,30.0,40.0,100.0,90.0,band,0
19900909,F126,MODMAT,47103,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,7,CATALOG,NorthUS,1911.0,60.0,50.0,0.233,14.5,70.0,0.75,45.0,15.6,1650.0,45.8,38.5,2.0,0.0,2.5,1.0,40.0,40.0,100.0,100.0,noband,0
19900909,F159,MODMAT,47105,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,WoodHoe70,816,2,CATALOG,NorthUS,1910.0,60.0,50.0,0.267,14.9,88.0,0.375,32.0,10.3,1700.0,51.5,38.1,5.0,0.0,3.0,1.3,40.0,40.0,103.3,100.0,noband,0
19900909,F337,MODMAT,47103,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802,2,CATALOG,NorthUS,1910.0,60.0,50.0,0.3,14.5,60.0,0.75,40.0,19.0,1650.0,47.6,33.3,0.0,0.0,2.5,1.0,40.0,40.0,103.3,100.0,noband,0
19900909,F679,MODMAT,47105,YES,KEY,YES,UDDEHOLM,GALLATIN,UNCOATED,UNCOATED,NO,LINE,NO,WoodHoe70,816,9,CATALOG,NorthUS,1910.0,65.0,50.0,0.267,15.0,86.0,0.25,28.0,10.5,1700.0,52.6,36.8,2.0,0.0,2.5,0.6,40.0,40.0,103.3,100.0,noband,0
19900910,M103,MODMAT,47105,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,5,CATALOG,NorthUS,1911.0,55.0,47.0,0.36700000000000005,13.0,70.0,?,?,14.1,1600.0,50.5,35.3,0.0,0.0,2.5,0.5,40.0,35.0,106.25,100.0,noband,2
19900910,M309,MODMAT,47105,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,Motter70,813,1,CATALOG,NorthUS,1911.0,65.0,47.0,0.36700000000000005,12.0,68.0,?,?,0.0,1600.0,58.8,41.2,0.0,0.0,2.8,0.8,40.0,35.0,106.25,100.0,noband,2
19900910,T284,MODMAT,47105,YES,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter70,813,10,CATALOG,NorthUS,1911.0,55.0,47.0,0.233,15.5,74.0,?,?,0.0,1600.0,62.5,37.5,0.0,0.0,2.5,1.0,40.0,35.0,106.25,100.0,noband,2
19900910,T333,MODMAT,47105,YES,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,YES,Motter70,813,9,CATALOG,NorthUS,1910.0,55.0,47.0,0.2,14.0,71.0,?,?,0.0,1600.0,62.5,37.5,0.0,0.0,2.5,0.7,40.0,40.0,90.3,100.0,noband,2
19900915,F679,MODMAT,47105,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,9,CATALOG,NorthUS,1910.0,65.0,60.0,0.267,14.5,80.0,0.25,38.0,15.8,1900.0,49.5,34.6,0.0,0.0,2.9,0.7,40.0,40.0,103.3,100.0,noband,0
19900915,F159,MODMAT,47105,YES,KEY,YES,BENTON,GALLATIN,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,816,2,CATALOG,NorthUS,1910.0,60.0,60.0,0.267,14.0,76.0,0.375,30.0,10.3,1900.0,51.5,38.1,5.0,0.0,2.6,1.1,40.0,40.0,103.3,100.0,noband,0
19900924,R6,TARGET,34551,NO,KEY,YES,BENTON,GALLATIN,COATED,COATED,NO,LINE,NO,WoodHoe70,815,1,SPIEGEL,CANADIAN,1910.0,40.0,49.0,0.267,14.0,82.0,0.625,30.0,0.0,2150.0,65.2,34.8,1.0,0.0,2.5,0.9,30.0,40.0,93.75,90.0,band,0
19901002,G55,KMART,36197,NO,KEY,YES,BENTON,GALLATIN,UNCOATED,COATED,NO,LINE,NO,WoodHoe70,815,1,TABLOID,NorthUS,1910.0,55.0,50.0,0.133,14.0,80.0,0.625,32.0,8.0,2000.0,60.0,32.0,0.0,0.0,2.5,0.9,35.0,40.0,93.55,90.0,band,0
